ObservationID,ParcelleID,DateObservation,Temperature,Humidite,Pluviometrie_mm,NDVI,Capteur,StadeCulture,RendementEstime_t_ha,RendementMoyenZone_t_ha,AnomalieLabel
OBS007376,P0238,2024-05-03 12:44:34,23.5,39.0,2.9,0.8764,Station_Sol,Tallage,5.29,5.61,1
OBS007377,P0198,2024-12-30 07:59:31,8.7,55.5,11.2,0.4276,Station_Sol,Récolte,9.18,7.54,0
OBS007378,P0245,2025-06-10 18:54:56,21.7,88.4,9.2,0.7878,Satellite,Floraison,11.69,8.49,0
OBS007379,P0430,2024-10-24 12:12:39,17.4,58.5,0.6,0.6606,Station_Sol,Récolte,5.58,5.34,0
OBS007380,P0425,2025-04-10 11:12:07,11.8,53.1,12.7,0.1695,Manuel,Levée,7.25,7.42,1
OBS007381,P0391,2024-09-26 15:59:09,21.4,81.5,6.9,0.8756,Satellite,Maturation,6.3,8.77,0
OBS007382,P0152,2025-06-22 08:25:07,17.4,37.2,5.6,0.6379,Satellite,Floraison,6.6,7.81,0
OBS007383,P0264,2025-07-07 07:16:00,22.1,71.9,4.8,0.4767,Satellite,Tallage,4.35,5.48,0
OBS007384,P0357,2024-07-10 09:36:51,26.6,75.2,8.7,,Station_Sol,Tallage,4.44,3.28,0
OBS007385,P0492,2024-07-14 07:56:01,27.6,17.2,3.7,0.1626,Station_Sol,Tallage,1.95,2.63,1
OBS007386,P0062,2024-06-13 11:35:04,27.7,81.1,0.1,0.433,Station_Sol,Tallage,6.65,8.86,0
OBS007387,P0385,2024-06-20 13:33:22,19.8,59.0,1.5,0.6927,Manuel,Floraison,3.07,3.61,1
OBS007388,P0313,2025-04-05 05:06:30,7.5,86.4,3.9,0.8629,Satellite,Tallage,4.13,2.89,0
OBS007389,P0088,2024-12-17 19:03:18,2.8,59.2,5.5,0.6053,Station_Sol,Maturation,7.52,8.66,0
OBS007390,P0238,2024-12-06 13:32:16,-1.6,45.4,0.3,0.5055,Manuel,Maturation,4.65,5.06,0
OBS007391,P0332,2024-06-18 05:21:18,19.7,,4.1,0.4769,Station_Sol,Floraison,2.24,2.54,0
OBS007392,P0064,2025-04-15 19:59:53,13.9,107.7,32.9,0.6675,Drone,Tallage,11.53,9.54,0
OBS007393,P0269,2024-05-19 12:28:43,17.1,41.8,4.1,0.5415,Drone,Levée,1.75,2.09,0
OBS007394,P0400,2024-05-31 08:44:06,23.9,70.3,1.0,0.474,Satellite,Levée,8.89,7.4,0
OBS007395,P0123,2024-11-22 15:56:06,8.3,67.0,,0.536,Station_Sol,Maturation,3.99,2.78,0
OBS007396,P0322,2024-09-15 05:08:55,20.1,53.9,6.0,0.9148,Satellite,Maturation,8.19,7.59,0
OBS007397,P0401,2025-01-22 07:00:48,70.1,,4.9,0.7285,Station_Sol,Récolte,8.63,7.17,0
OBS007398,P0234,2024-07-28 08:54:13,26.7,35.9,14.9,0.6257,Station_Sol,Floraison,2.79,3.57,0
OBS007399,P0015,2025-07-07 13:47:17,23.4,43.0,1.5,0.494,Drone,Floraison,5.33,8.18,0
OBS007400,P0228,2024-05-15 06:47:51,19.6,88.2,5.6,0.7348,Satellite,Tallage,8.79,7.57,0
OBS007401,P0309,2024-03-01 07:58:22,11.1,67.4,2.7,0.6653,Satellite,Levée,5.98,7.9,1
OBS007402,P0281,2025-09-25 09:57:32,22.3,93.6,4.0,0.3896,Satellite,Maturation,7.86,8.16,0
OBS007403,P0422,2024-06-21 06:49:17,20.3,68.8,1.8,0.6132,Satellite,Tallage,4.22,5.74,0
OBS007404,P0221,2025-03-16 19:31:28,10.4,44.8,6.0,0.5822,Drone,Levée,6.55,8.44,0
OBS007405,P0288,2024-09-12 08:14:43,22.8,61.8,0.4,0.583,Station_Sol,Maturation,3.95,3.67,0
OBS007406,P0320,2025-09-27 09:19:06,16.8,85.8,11.1,0.6959,Station_Sol,Maturation,1.86,1.68,0
OBS007407,P0246,2024-10-14 07:05:45,14.4,67.7,9.2,0.6479,Manuel,Récolte,4.1,3.25,0
OBS007408,P0290,2024-11-05 10:18:28,7.4,67.9,0.0,0.9074,Manuel,Maturation,3.78,3.56,0
OBS007409,P0016,2025-02-06 11:34:53,5.0,71.2,14.4,0.4839,Satellite,Levée,3.77,3.29,0
OBS007410,P0101,2025-02-12 16:43:57,5.1,51.2,14.5,0.8319,Satellite,Levée,3.87,3.79,0
OBS007411,P0146,2025-07-07 11:13:53,26.8,39.5,2.3,0.6775,Station_Sol,Tallage,2.5,3.82,0
OBS007412,P0222,2024-05-14 16:36:04,18.2,35.6,1.9,0.6759,Station_Sol,Levée,9.26,9.12,0
OBS007413,P0154,2025-06-05 06:27:04,21.2,80.2,15.0,0.8922,Station_Sol,Tallage,2.06,2.61,0
OBS007414,P0431,2025-01-05 18:32:10,-0.5,57.9,4.7,0.12,Station_Sol,Récolte,4.07,3.35,1
OBS007415,P0372,2025-06-10 12:08:13,19.0,75.5,11.1,0.5108,Station_Sol,Tallage,7.04,8.69,0
OBS007416,P0409,2024-05-14 09:53:57,20.5,86.8,0.5,0.6819,Manuel,Tallage,3.08,2.87,0
OBS007417,P0186,2024-05-15 11:15:29,18.1,44.5,5.5,0.8136,Station_Sol,Levée,5.69,6.01,0
OBS007418,P0429,2024-10-11 07:02:26,16.9,84.2,6.5,0.6618,Satellite,Récolte,2.73,4.43,0
OBS007419,P0465,2024-07-19 11:42:48,26.5,81.6,39.6,0.4389,Manuel,Floraison,6.26,5.62,0
OBS007420,P0071,2024-05-13 10:39:32,16.3,89.7,,0.7002,Station_Sol,Levée,4.65,6.2,0
OBS007421,P0077,2025-01-23 07:33:11,1.4,76.8,4.1,0.5437,Station_Sol,Maturation,9.37,8.68,0
OBS007422,P0291,2024-07-31 17:30:59,26.7,56.3,1.2,0.6028,Drone,Tallage,4.86,6.61,0
OBS007423,P0470,2025-04-28 15:50:16,17.6,68.0,0.3,0.3222,Station_Sol,Tallage,3.19,3.77,0
OBS007424,P0256,2024-07-05 07:04:30,27.3,78.8,12.3,0.7143,Manuel,Tallage,5.94,5.88,0
OBS007425,P0444,2024-03-03 14:25:58,13.4,80.7,1.8,0.6492,Station_Sol,Levée,3.24,3.03,0
OBS007426,P0161,2024-03-13 14:17:15,13.0,70.4,23.6,0.9072,Station_Sol,Semis,7.53,8.97,0
OBS007427,P0157,2025-03-26 15:16:34,9.9,37.0,12.4,0.7564,Manuel,Semis,6.45,5.53,0
OBS007428,P0230,2024-11-11 05:01:59,5.1,78.5,2.8,0.6005,Station_Sol,Maturation,2.57,3.31,0
OBS007429,P0482,2024-06-11 07:40:49,21.9,51.0,14.9,0.3772,Station_Sol,Floraison,7.32,9.01,0
OBS007430,P0365,2025-03-12 05:13:52,8.3,89.1,35.1,0.5935,Satellite,Levée,2.55,3.06,0
OBS007431,P0230,2025-07-26 16:56:02,25.8,78.8,1.6,0.6994,Station_Sol,Floraison,2.57,3.51,0
OBS007432,P0213,2025-01-21 16:17:29,7.5,42.7,0.4,0.5135,Drone,Récolte,2.67,2.73,0
OBS007433,P0401,2025-01-12 05:18:44,5.3,62.4,12.8,0.4477,Station_Sol,Maturation,9.41,7.71,0
OBS007434,P0365,2025-06-06 13:28:29,24.8,53.5,0.1,0.4513,Station_Sol,Floraison,2.52,2.47,0
OBS007435,P0232,2024-05-27 18:15:14,17.2,68.5,8.2,0.4252,Manuel,Tallage,2.7,2.3,0
OBS007436,P0086,2024-03-16 15:10:30,10.2,67.8,0.1,0.3122,Satellite,Semis,8.58,7.83,0
OBS007437,P0441,2024-11-09 12:27:03,12.4,76.9,3.7,0.7856,Satellite,Récolte,4.02,4.04,0
OBS007438,P0362,2024-10-03 20:04:23,11.8,92.5,0.9,0.6501,Station_Sol,Maturation,10.32,9.3,0
OBS007439,P0109,2025-03-03 18:13:55,11.0,84.7,11.8,0.3912,Satellite,Semis,8.44,9.21,0
OBS007440,P0168,2025-02-10 15:49:54,18.0,44.4,87.8,0.7188,Drone,Semis,2.1,8.21,1
OBS007441,P0338,2025-03-30 12:57:10,21.3,46.7,52.5,0.8684,Station_Sol,Levée,1.26,3.96,1
OBS007442,P0167,2025-07-10 14:58:46,24.9,53.3,1.5,0.6304,Station_Sol,Floraison,5.34,6.78,0
OBS007443,P0095,2025-04-13 05:15:47,,61.6,5.3,0.3534,Station_Sol,Levée,9.86,9.24,0
OBS007444,P0358,2024-05-18 16:42:40,13.5,64.2,4.9,0.7796,Station_Sol,Levée,7.97,9.31,0
OBS007445,P0435,2025-09-03 15:24:05,24.2,88.0,5.2,0.3503,Satellite,Maturation,3.02,3.78,0
OBS007446,P0367,2025-05-09 15:07:27,18.6,72.5,0.7,0.6175,Drone,Tallage,4.43,3.68,0
OBS007447,P0094,2025-07-15 14:00:47,22.7,92.9,2.7,0.5372,Station_Sol,Floraison,7.63,7.51,0
OBS007448,P0377,2024-04-20 16:59:58,16.5,85.9,8.8,0.5101,Satellite,Levée,8.79,7.11,0
OBS007449,P0169,2024-10-21 13:58:44,9.6,80.2,4.3,0.9072,Manuel,Récolte,8.85,7.64,0
OBS007450,P0068,2024-06-14 20:21:55,25.3,90.8,0.6,0.4099,Station_Sol,Floraison,4.03,3.81,0
OBS007451,P0188,2024-10-01 19:00:27,75.8,93.2,1.5,0.8774,Satellite,Récolte,3.6,3.25,0
OBS007452,P0491,2024-08-10 09:29:59,29.5,64.1,4.0,0.6467,Drone,Floraison,5.83,7.18,0
OBS007453,P0070,2024-11-09 10:30:33,10.6,70.0,2.6,0.7236,Station_Sol,Récolte,1.93,2.13,0
OBS007454,P0158,2025-04-19 07:21:51,12.5,62.6,3.6,0.8249,Station_Sol,Tallage,4.07,4.71,0
OBS007455,P0231,2025-01-25 20:38:59,0.4,68.8,5.0,0.8939,Station_Sol,Maturation,2.6,2.4,0
OBS007456,P0053,2024-12-15 12:40:30,1.7,62.3,4.0,0.5415,Drone,Récolte,3.78,2.93,0
OBS007457,P0015,2025-04-08 11:39:46,17.4,12.5,95.1,0.3906,Station_Sol,Tallage,7.76,7.32,1
OBS007458,P0066,2025-06-23 08:01:59,34.6,,112.0,0.6574,Satellite,Floraison,1.45,3.36,1
OBS007459,P0354,2024-08-16 17:39:48,27.4,59.5,4.2,0.6407,Satellite,Maturation,7.21,7.5,0
OBS007460,P0163,2024-11-12 09:37:07,7.7,67.2,16.9,0.5675,Satellite,Maturation,3.64,3.61,0
OBS007461,P0380,2025-10-14 08:26:01,13.4,53.2,3.1,0.5218,Manuel,Maturation,3.31,4.71,0
OBS007462,P0185,2024-04-21 08:42:55,18.4,47.4,0.4,0.482,Drone,Levée,6.26,6.93,0
OBS007463,P0472,2025-07-27 09:22:31,29.7,35.9,18.2,0.462,Manuel,Tallage,7.32,7.54,0
OBS007464,P0244,2025-10-08 08:19:46,13.0,71.4,5.1,0.4865,Station_Sol,Maturation,10.0,9.5,0
OBS007465,P0422,2025-07-09 07:54:25,24.9,87.6,15.0,0.6069,Satellite,Floraison,5.53,4.88,0
OBS007466,P0480,2024-08-16 07:18:02,24.7,73.4,16.2,0.7668,Station_Sol,Maturation,,7.22,0
OBS007467,P0144,2025-06-12 08:32:21,17.2,69.0,6.9,0.3616,Station_Sol,Tallage,7.44,5.3,0
OBS007468,P0131,2025-03-20 11:52:31,6.6,63.6,32.9,0.672,Satellite,Semis,3.04,3.41,0
OBS007469,P0150,2024-06-24 09:17:24,20.7,36.8,1.9,0.6002,Satellite,Tallage,7.94,8.04,0
OBS007470,P0106,2024-08-12 18:38:37,23.5,51.0,2.7,0.6243,Satellite,Maturation,8.16,6.76,0
OBS007471,P0024,2025-08-04 09:00:31,32.7,23.0,0.2,0.5842,Satellite,Floraison,6.87,7.98,1
OBS007472,P0464,2024-10-26 07:49:42,11.5,87.4,35.6,0.3153,Station_Sol,Récolte,2.56,3.69,0
OBS007473,P0369,2025-06-19 20:07:48,19.3,46.8,0.5,0.8316,Manuel,Tallage,3.13,1.78,0
OBS007474,P0497,2025-04-25 08:13:52,19.7,86.4,7.1,0.9108,Station_Sol,Levée,7.16,6.59,0
OBS007475,P0261,2024-07-08 16:34:43,28.6,55.5,18.7,0.8019,Station_Sol,Floraison,5.84,7.86,0
OBS007476,P0192,2025-07-24 05:52:05,26.5,81.8,0.0,0.7707,Manuel,Tallage,7.01,6.68,0
OBS007477,P0169,2024-12-24 08:09:17,,84.6,2.8,0.8162,Satellite,Maturation,9.35,7.94,0
OBS007478,P0487,2024-06-25 09:06:54,19.3,57.1,5.6,0.8354,Satellite,Tallage,7.41,5.96,0
OBS007479,P0308,2025-09-14 17:03:52,,86.0,,0.4168,Station_Sol,Floraison,2.01,1.93,0
OBS007480,P0314,2025-10-10 18:57:13,,69.7,7.0,0.4372,Satellite,Récolte,8.66,8.25,0
OBS007481,P0009,2025-05-29 17:09:21,16.5,85.1,8.9,0.7654,Station_Sol,Levée,9.14,7.05,0
OBS007482,P0114,2025-05-22 13:40:06,19.7,56.0,0.4,0.6795,Station_Sol,Tallage,4.08,2.74,0
OBS007483,P0301,2025-09-05 19:37:53,19.3,65.3,6.4,0.4403,Satellite,Floraison,6.47,6.73,0
OBS007484,P0203,2024-09-28 10:29:46,18.3,94.2,5.4,0.7604,Satellite,Floraison,3.48,3.11,0
OBS007485,P0322,2024-06-01 09:25:32,21.8,73.6,4.6,0.6066,Satellite,Tallage,5.29,7.4,0
OBS007486,P0379,2024-03-31 16:00:33,11.9,76.3,2.8,0.7853,Station_Sol,Levée,6.68,10.1,0
OBS007487,P0110,2024-03-28 11:26:36,7.1,42.1,22.7,0.4216,Manuel,Levée,3.65,3.88,0
OBS007488,P0301,2024-10-20 20:52:13,14.6,18.7,9.6,0.404,Station_Sol,Maturation,6.63,6.2,1
OBS007489,P0282,2025-02-01 18:49:06,1.9,81.1,0.5,2.2149,Station_Sol,Levée,8.15,9.08,0
OBS007490,P0182,2024-03-18 08:03:42,,91.7,9.3,0.7613,Satellite,Levée,3.32,3.37,0
OBS007491,P0253,2025-07-23 15:57:37,22.3,67.7,19.0,0.3392,Station_Sol,Floraison,6.75,7.28,0
OBS007492,P0076,2025-08-26 16:33:25,24.9,57.8,7.5,0.8934,Station_Sol,Floraison,7.99,9.15,0
OBS007493,P0456,2024-06-26 16:39:23,23.3,85.2,24.7,0.7049,Satellite,Tallage,9.03,7.82,0
OBS007494,P0305,2025-08-03 06:51:48,20.5,71.9,18.0,0.4665,Satellite,Floraison,6.74,5.45,0
OBS007495,P0234,2024-12-15 10:42:05,5.9,41.7,,0.6232,Station_Sol,Récolte,4.13,3.73,0
OBS007496,P0054,2025-05-10 18:42:49,15.7,40.0,,0.4803,Station_Sol,Levée,7.22,5.69,0
OBS007497,P0430,2025-03-26 12:33:00,8.6,59.8,0.8,0.8741,Drone,Semis,5.83,6.08,0
OBS007498,P0280,2024-03-16 05:09:38,9.4,78.5,6.2,0.747,Satellite,Semis,1.56,2.98,1
OBS007499,P0183,2025-04-27 11:21:21,78.0,55.7,1.1,0.3207,Drone,Tallage,1.76,2.33,0
OBS007500,P0288,2024-12-11 11:21:34,4.2,10.9,5.6,0.0683,Station_Sol,Récolte,1.01,3.88,1
OBS007501,P0433,2025-04-13 13:51:24,13.8,49.8,1.7,0.3316,Satellite,Levée,3.8,2.69,0
OBS007502,P0451,2025-08-11 07:36:34,23.9,71.3,0.4,0.5467,Drone,Maturation,5.63,5.95,0
OBS007503,P0488,2024-03-13 08:53:29,8.5,60.6,6.3,0.4501,Satellite,Semis,2.02,1.65,0
OBS007504,P0134,2024-06-12 06:44:41,21.0,76.2,24.9,0.7203,Satellite,Floraison,4.38,3.19,0
OBS007505,P0030,2024-06-21 05:58:05,21.4,43.4,0.4,0.3132,Manuel,Floraison,7.22,7.07,0
OBS007506,P0352,2025-06-08 07:13:26,31.0,82.5,5.5,0.6967,Satellite,Tallage,6.0,6.17,1
OBS007507,P0278,2024-05-02 10:43:32,17.3,74.3,35.7,0.2131,Station_Sol,Tallage,,3.43,1
OBS007508,P0080,2024-06-04 19:33:10,26.4,52.4,9.9,0.5066,Satellite,Tallage,4.25,3.3,0
OBS007509,P0110,2025-10-12 16:11:32,10.6,58.0,6.1,0.5263,Satellite,Récolte,2.58,4.52,0
OBS007510,P0252,2024-03-03 17:25:49,9.1,48.0,2.7,,Station_Sol,Levée,3.84,2.57,0
OBS007511,P0280,2024-09-05 12:05:46,19.7,53.5,13.5,0.8231,Drone,Maturation,2.51,3.9,0
OBS007512,P0111,2024-10-14 12:58:35,12.5,67.5,9.2,0.6554,Drone,Maturation,2.96,3.3,0
OBS007513,P0395,2024-10-11 16:01:19,14.4,49.9,1.1,0.8881,Station_Sol,Récolte,2.52,3.49,0
OBS007514,P0043,2025-04-11 14:37:35,16.6,73.1,15.0,0.5822,Satellite,Tallage,5.27,8.01,0
OBS007515,P0006,2024-06-21 14:58:47,23.5,65.7,5.1,0.6878,Station_Sol,Tallage,6.06,7.55,0
OBS007516,P0406,2025-10-19 19:11:33,14.1,66.2,4.1,0.3439,Station_Sol,Maturation,9.62,8.75,0
OBS007517,P0110,2025-09-13 08:48:42,18.4,65.0,1.0,0.8021,Station_Sol,Floraison,4.22,3.43,0
OBS007518,P0261,2024-04-07 11:31:54,15.2,48.4,8.6,0.6305,Satellite,Tallage,7.66,7.9,0
OBS007519,P0366,2025-09-01 08:39:12,19.2,89.7,2.1,0.6125,Station_Sol,Floraison,2.84,2.19,0
OBS007520,P0239,2024-12-05 13:50:44,3.9,92.9,0.1,0.6322,Manuel,Maturation,8.3,8.59,0
OBS007521,P0158,2025-06-22 08:44:54,21.3,47.9,77.7,0.6961,Drone,Tallage,1.54,3.79,1
OBS007522,P0381,2025-03-07 09:43:02,11.5,94.4,18.4,0.7008,Satellite,Semis,2.51,2.33,0
OBS007523,P0129,2024-07-14 17:54:01,26.1,51.3,16.6,0.5238,Station_Sol,Tallage,7.54,5.33,0
OBS007524,P0204,2025-01-07 15:53:54,7.7,62.5,4.6,0.5613,Station_Sol,Maturation,2.83,2.5,0
OBS007525,P0349,2024-06-06 12:15:44,,78.8,9.3,0.7746,Station_Sol,Tallage,8.49,8.9,0
OBS007526,P0070,2024-10-01 15:11:28,18.2,78.6,11.3,0.9021,Manuel,Maturation,,2.51,0
OBS007527,P0317,2024-03-06 14:43:47,76.7,37.2,7.9,0.4257,Satellite,Semis,1.89,2.6,0
OBS007528,P0472,2025-07-16 08:10:57,21.5,66.6,0.6,0.8252,Satellite,Tallage,,7.52,0
OBS007529,P0462,2024-03-12 11:49:57,10.0,46.4,10.3,0.8272,Satellite,Levée,2.65,2.75,0
OBS007530,P0157,2025-05-08 09:53:40,,81.6,0.0,0.4075,Satellite,Tallage,6.15,6.33,0
OBS007531,P0298,2025-04-07 12:31:47,17.1,91.9,24.4,0.3173,Station_Sol,Tallage,5.82,8.06,0
OBS007532,P0148,2024-03-30 19:06:44,6.2,82.4,0.1,0.7547,Manuel,Semis,3.07,4.1,0
OBS007533,P0020,2025-09-05 09:59:23,17.6,52.6,3.3,0.646,Drone,Floraison,1.91,2.35,0
OBS007534,P0085,2024-04-16 19:39:40,24.0,68.1,20.9,0.7247,Station_Sol,Levée,7.92,8.95,1
OBS007535,P0423,2024-11-01 07:34:36,9.7,59.8,1.6,0.6674,Satellite,Récolte,9.21,7.63,0
OBS007536,P0020,2024-10-13 06:24:26,17.4,77.0,10.0,0.3278,Station_Sol,Maturation,3.24,2.88,0
OBS007537,P0267,2025-08-03 05:27:46,23.2,86.5,6.8,0.3994,Manuel,Maturation,8.64,7.59,0
OBS007538,P0329,2025-09-09 14:59:52,17.0,79.1,5.4,0.7389,Satellite,Maturation,8.42,9.08,0
OBS007539,P0391,2024-09-19 19:11:49,22.1,91.6,0.2,0.8278,Station_Sol,Maturation,11.69,9.16,0
OBS007540,P0308,2024-10-23 05:06:49,17.0,88.4,2.9,0.3347,Satellite,Maturation,,2.3,0
OBS007541,P0106,2025-05-01 07:40:43,19.7,72.2,9.6,0.478,Station_Sol,Tallage,7.37,7.31,0
OBS007542,P0025,2025-03-24 17:20:15,10.8,50.2,29.1,0.4844,Drone,Semis,2.74,2.59,0
OBS007543,P0388,2024-12-16 09:59:53,5.4,89.8,5.0,0.555,Satellite,Récolte,,8.41,0
OBS007544,P0419,2025-05-26 05:09:39,22.1,67.1,11.9,0.8858,Satellite,Levée,5.42,7.77,0
OBS007545,P0124,2024-06-07 16:46:08,19.8,54.1,13.3,0.734,Station_Sol,Floraison,2.96,2.72,0
OBS007546,P0353,2025-06-07 05:39:01,12.1,61.8,2.4,0.8669,Station_Sol,Floraison,9.69,9.08,0
OBS007547,P0331,2025-02-22 10:51:58,4.8,91.9,15.4,0.3391,Satellite,Levée,3.94,3.16,0
OBS007548,P0066,2024-06-22 14:12:21,20.2,81.1,3.1,0.6868,Station_Sol,Tallage,4.3,3.22,0
OBS007549,P0402,2025-02-10 20:32:20,-2.2,35.8,,0.5251,Satellite,Levée,2.0,2.33,0
OBS007550,P0306,2024-12-24 06:36:11,3.5,78.6,1.9,0.5493,Station_Sol,Récolte,3.71,2.89,0
OBS007551,P0348,2025-08-02 09:49:06,23.8,83.7,0.7,0.3756,Satellite,Maturation,7.08,8.71,0
OBS007552,P0278,2025-05-20 05:18:19,22.0,72.0,3.0,0.8178,Manuel,Levée,2.22,1.55,0
OBS007553,P0272,2024-04-23 18:32:48,13.9,48.0,10.6,0.8816,Satellite,Levée,4.82,4.68,0
OBS007554,P0290,2025-02-26 15:49:16,5.5,85.5,20.8,0.3868,Satellite,Semis,4.43,3.15,0
OBS007555,P0043,2025-08-28 17:34:51,22.0,76.0,7.4,0.5988,Station_Sol,Maturation,6.64,7.78,0
OBS007556,P0461,2025-05-03 17:38:09,10.9,43.7,118.5,0.8784,Satellite,Tallage,6.45,9.74,1
OBS007557,P0426,2024-11-05 14:35:03,9.3,61.8,0.7,0.3397,Station_Sol,Maturation,8.39,6.77,0
OBS007558,P0156,2024-11-29 12:52:06,8.2,81.7,1.6,0.3986,Station_Sol,Récolte,5.29,5.65,0
OBS007559,P0101,2024-11-22 06:17:19,6.0,68.9,4.0,0.3408,Station_Sol,Maturation,3.24,3.17,0
OBS007560,P0222,2025-07-12 05:24:03,26.7,92.2,12.3,0.696,Manuel,Tallage,11.38,8.59,0
OBS007561,P0214,2024-11-30 09:30:23,8.7,40.8,2.2,0.7842,Station_Sol,Récolte,5.14,6.69,0
OBS007562,P0208,2024-11-30 16:47:13,7.7,77.8,1.1,0.6935,Station_Sol,Récolte,4.64,6.59,0
OBS007563,P0472,2025-02-04 14:17:16,4.9,58.2,0.7,0.3902,Station_Sol,Semis,8.28,7.91,0
OBS007564,P0297,2024-03-15 18:16:25,7.3,70.0,1.8,0.4352,Drone,Semis,3.07,2.99,0
OBS007565,P0252,2024-07-08 15:00:02,22.1,74.3,4.0,0.8209,Station_Sol,Floraison,3.43,2.57,0
OBS007566,P0317,2025-05-24 12:39:15,17.4,92.0,0.6,0.4283,Manuel,Tallage,3.16,2.11,0
OBS007567,P0489,2025-05-13 14:16:55,13.5,48.0,25.7,0.882,Satellite,Tallage,7.74,9.23,0
OBS007568,P0437,2024-08-25 15:59:40,21.8,59.4,14.6,0.568,Satellite,Floraison,4.53,2.96,0
OBS007569,P0154,2024-12-21 06:37:55,4.4,61.5,10.9,0.6061,Drone,Récolte,2.59,3.21,0
OBS007570,P0342,2024-10-20 15:16:29,13.4,87.5,0.0,0.871,Station_Sol,Maturation,,1.38,0
OBS007571,P0301,2024-06-09 07:04:53,19.9,70.3,13.8,0.6553,Satellite,Tallage,5.2,5.79,0
OBS007572,P0068,2025-02-10 14:10:20,1.7,85.8,5.9,0.4644,Satellite,Semis,4.46,3.67,0
OBS007573,P0423,2025-05-28 05:43:36,19.4,51.1,1.5,0.6845,Satellite,Tallage,7.01,6.88,0
OBS007574,P0378,2025-06-22 10:49:43,22.5,46.8,9.0,0.6055,Manuel,Floraison,,6.45,0
OBS007575,P0085,2024-08-15 12:23:52,26.8,59.6,6.8,0.679,Station_Sol,Maturation,8.44,8.85,0
OBS007576,P0285,2025-07-16 11:44:49,30.0,85.2,6.3,0.6526,Satellite,Tallage,3.13,3.67,0
OBS007577,P0189,2024-06-14 16:10:52,23.0,95.0,6.6,0.7721,Station_Sol,Floraison,7.31,6.57,0
OBS007578,P0051,2025-03-21 05:27:25,3.8,46.0,14.2,0.4356,Manuel,Levée,6.67,5.73,0
OBS007579,P0433,2024-04-19 09:47:27,28.7,89.2,20.4,0.8075,Satellite,Levée,3.71,3.42,1
OBS007580,P0270,2025-05-13 07:06:35,,59.3,2.4,0.4723,Station_Sol,Levée,10.69,8.73,0
OBS007581,P0375,2025-04-30 12:59:52,18.5,79.7,15.2,0.7229,Manuel,Tallage,11.3,9.2,0
OBS007582,P0095,2024-12-23 14:03:16,,64.0,13.0,0.3245,Drone,Récolte,10.46,7.88,0
OBS007583,P0476,2024-09-26 14:12:33,23.7,49.4,4.0,0.7217,Drone,Maturation,5.58,6.24,0
OBS007584,P0428,2025-10-07 17:00:11,14.8,82.0,0.2,0.5312,Satellite,Récolte,2.87,2.27,0
OBS007585,P0192,2024-07-18 17:44:54,25.5,88.7,6.9,0.7313,Manuel,Tallage,5.76,6.02,0
OBS007586,P0356,2024-12-23 13:52:44,3.3,91.7,18.9,0.3973,Satellite,Maturation,5.98,5.84,0
OBS007587,P0355,2024-06-12 05:10:35,21.6,93.1,1.2,0.6083,Satellite,Floraison,2.58,2.49,0
OBS007588,P0456,2024-04-02 18:11:00,13.6,36.5,11.0,0.3205,Station_Sol,Levée,9.71,9.1,0
OBS007589,P0359,2024-06-10 06:46:18,22.5,76.0,7.4,0.3015,Satellite,Tallage,5.14,5.7,0
OBS007590,P0268,2024-07-22 12:03:55,23.5,85.0,10.5,0.8195,Satellite,Floraison,3.24,3.66,0
OBS007591,P0326,2025-06-28 06:18:15,19.6,81.8,4.0,0.8773,Satellite,Tallage,11.31,9.78,0
OBS007592,P0416,2025-03-25 05:39:20,10.2,46.1,19.9,0.7625,Satellite,Semis,8.72,8.91,0
OBS007593,P0248,2024-06-18 15:06:56,21.2,91.1,10.2,0.8716,Manuel,Floraison,7.09,6.82,0
OBS007594,P0365,2024-06-17 18:25:51,22.4,45.2,15.6,0.6187,Station_Sol,Tallage,3.22,3.46,0
OBS007595,P0112,2024-09-16 06:17:59,20.4,90.9,34.2,0.4572,Station_Sol,Maturation,3.47,3.28,0
OBS007596,P0096,2024-07-10 19:56:28,28.5,55.3,4.4,0.4999,Station_Sol,Tallage,4.31,3.41,0
OBS007597,P0156,2025-10-27 09:25:05,15.2,46.2,11.5,0.7133,Drone,Maturation,6.97,5.09,0
OBS007598,P0059,2025-07-28 18:15:13,15.8,49.3,5.8,0.4164,Satellite,Tallage,8.97,6.93,0
OBS007599,P0195,2024-04-13 11:09:46,14.7,54.0,7.2,0.8402,Satellite,Tallage,2.48,2.41,0
OBS007600,P0095,2024-08-13 17:40:09,23.8,37.0,3.2,0.5438,Station_Sol,Maturation,6.82,8.84,0
OBS007601,P0406,2024-04-11 14:19:22,16.8,57.9,20.0,0.5019,Satellite,Levée,10.84,8.73,0
OBS007602,P0087,2024-05-05 20:16:41,23.0,83.1,5.5,0.3365,Station_Sol,Levée,7.78,6.38,0
OBS007603,P0428,2024-06-20 13:31:58,21.2,66.9,4.8,0.5524,Station_Sol,Floraison,2.79,2.11,0
OBS007604,P0321,2025-02-18 17:33:02,5.6,62.1,15.2,0.5967,Manuel,Semis,8.55,8.86,0
OBS007605,P0396,2024-05-19 07:01:34,17.5,91.2,,0.531,Station_Sol,Tallage,5.81,7.92,0
OBS007606,P0174,2025-07-17 07:48:54,26.5,52.3,4.7,0.3776,Satellite,Floraison,2.93,2.2,0
